Card ID,Card Name,Card Type
53389254,Assault Blackwing - Sohaya the Rain Storm,Synchro Monster
76407432,Assault Counter,Trap Card
72714226,Assault Dog,Effect Monster
77036039,Assault Mercenary,Effect Monster
80280737,Assault Mode Activate,Trap Card
88332693,Assault Mode Zero,Spell Card
62633180,Assault on GHQ,Trap Card
93469007,Assault Overload,Spell Card
74431740,Assault Reboot,Trap Card
56252810,Assault Revival,Spell Card
39015,Assault Sentinel,Effect Monster
40012727,Assault Slash,Trap Card
87043568,Assault Spirits,Trap Card
29863101,Assault Teleport,Spell Card
29311166,Assault Wyvern,Effect Monster
69170403,Astra Ghouls,Effect Monster
37053871,Astral Barrier,Trap Card
76794549,Astrograph Sorcerer,Pendulum Effect Monster
2134346,Asura Priest,Spirit Monster
88236094,Aswan Apparition,Effect Monster
66719533,Asymmetaphys,Spell Card
6112401,At One With the Sword,Trap Card
48964966,Athena,Effect Monster
8078366,Atlantean Attack Squad,Effect Monster
74311226,Atlantean Dragoons,Effect Monster
37104630,Atlantean Heavy Infantry,Effect Monster
706925,Atlantean Marksman,Effect Monster
26976414,Atlantean Pikeman,Normal Monster
87340664,Atomic Firefly,Effect Monster
92361635,Atomic Scrap Dragon,Synchro Monster
63689843,Attack and Receive,Trap Card
31175914,Attack Gainer,Tuner Monster
84389640,Attack of the Cornered Rat,Trap Card
68786330,Attack Pheromones,Spell Card
91989718,Attack Reflector Unit,Trap Card
83715234,Attack the Moon!,Spell Card
85352446,Attention!,Trap Card
46083380,Attraffic Control,Spell Card
59048135,Augmented Heraldry,Spell Card
4709881,Auram the World Chalice Blademaster,Link Monster
7183277,,Aurkus,, Lightsworn Druid,,Effect Monster
22386234,Aurora Paragon,Effect Monster
70089580,Aurora Wing,Effect Monster
37970940,Aussa the Earth Charmer,Flip Effect Monster
97661969,,Aussa the Earth Charmer,, Immovable,,Link Monster
58990631,Automatic Laser,Trap Card
71453557,Autonomous Action Unit,Spell Card
80250185,Autorokket Dragon,Effect Monster
29139104,Avalanching Aussa,Effect Monster
82140600,Avalon,Trap Card
99284890,Avatar of The Pot,Effect Monster
91420202,Avendread Savior,Link Monster
69514125,Avenging Knight Parshath,Synchro Monster
17469113,,Avida,, Rebuilder of Worlds,,Effect Monster
82832464,Awakening of Nephthys,Trap Card
62256492,Awakening of the Possessed,Spell Card
74426895,Awakening of the Possessed - Gagigobyte,Effect Monster
92652813,Awakening of the Possessed - Greater Inari Fire,Effect Monster
65268179,Awakening of the Possessed - Nefariouser Archfiend,Effect Monster
410904,Awakening of the Possessed - Rasenryu,Effect Monster
53701259,Awakening of the Sacred Beasts,Trap Card
84914462,Axe Dragonute,Effect Monster
40619825,Axe of Despair,Spell Card
19578592,Axe of Fools,Spell Card
48305365,Axe Raider,Normal Monster
42969214,Aye-Iron,Effect Monster
42502956,Ayers Rock Sunrise,Spell Card
75081613,,Aztekipede,, the Worm Warrior,,Effect Monster
40908371,Azure-Eyes Silver Dragon,Synchro Monster
77411244,B-Buster Drake,Union Effect Monster
89832901,B. Dragon Jungle King,Normal Monster
975299,B.E.F. Zelos,Spell Card
14148099,B.E.S. Big Core,Effect Monster
75937826,B.E.S. Big Core MK-2,Effect Monster
82821760,B.E.S. Big Core MK-3,Effect Monster
84257883,B.E.S. Blaster Cannon Core,Effect Monster
15317640,B.E.S. Covered Core,Effect Monster
22790789,B.E.S. Crystal Core,Effect Monster
44954628,B.E.S. Tetran,Effect Monster
67073561,Baba Barber,Link Monster
88819587,Baby Dragon,Normal Monster
92729410,Baby Raccoon Ponpoko,Effect Monster
28118128,Baby Raccoon Tantan,Flip Effect Monster
12533811,Baby Tiragon,XYZ Monster
36042004,Babycerasaurus,Effect Monster
83272895,Bachibachibachi,Effect Monster
47453433,Back to Square One,Spell Card
59919307,Back to the Front,Trap Card
68833958,Back-Up Rider,Spell Card
82705573,Backfire,Trap Card
84976088,Background Dragon,Effect Monster
71172240,Backlinker,Effect Monster
32603633,Backs to the Wall,Trap Card
97947705,Backup Operator,Effect Monster
63528891,Backup Secretary,Effect Monster
36280194,Backup Soldier,Trap Card
28486799,Backup Squad,Spell Card
97677329,Backup Supervisor,Link Monster
95637655,Backup Warrior,Effect Monster
82593786,Bacon Saver,Effect Monster
46253216,Bad Aim,Trap Card
76004142,Bad Luck Blast,Trap Card
40633297,Bad Reaction to Simochi,Trap Card
440556,Bahamut Shark,XYZ Monster
7165085,Bait Doll,Spell Card
67443336,Balance of Judgment,Trap Card
8567955,Balancer Lord,Effect Monster
242146,Ballista of Rampart Smashing,Spell Card
80584548,Ballista Squad,Trap Card
39892082,Balloon Lizard,Effect Monster
28062325,Bamboo Scrap,Trap Card
300103003,Bandit,Skill Card
61528025,Banisher of the Light,Effect Monster
94853057,Banisher of the Radiance,Effect Monster
87112784,Banishment of the Darklords,Spell Card
10012614,Banner of Courage,Spell Card
48814566,Banquet of Millions,Trap Card
55705473,Baobaboon,Effect Monster
81992475,,Barbar,, Malebranche of the Burning Abyss,,Effect Monster
54702678,,Barbaroid,, the Ultimate Battle Machine,,Fusion Monster
41925941,Bark of Dark Ruler,Trap Card
11813722,Barkion's Bark,Spell Card
86325596,Baron of the Fiend Sword,Normal Monster
6840573,Barox,Fusion Monster
51369889,Barrage Blast,Trap Card
78783370,Barrel Behind the Door,Trap Card
81480461,Barrel Dragon,Effect Monster
67841515,Barrel Lily,Normal Monster
10476868,Barrel Rock,Normal Monster
13117073,Barricadeborg Blocker,Link Monster
89127526,Barrier Resonator,Tuner Monster
84478195,Barrier Statue of the Abyss,Effect Monster
19740112,Barrier Statue of the Drought,Effect Monster
46145256,Barrier Statue of the Heavens,Effect Monster
47961808,Barrier Statue of the Inferno,Effect Monster
73356503,Barrier Statue of the Stormwinds,Effect Monster
10963799,Barrier Statue of the Torrent,Effect Monster
96700602,Barrier Wave,Trap Card
69167267,Basal Rose Shoot,Spell Card
88610708,Bashing Shield,Spell Card
89091579,Basic Insect,Normal Monster
81344637,,Basilius,, Familiar of the Evil Eye,,Effect Monster
72076281,Bat,Normal Monster
61181383,Battery Charger,Spell Card
60549248,Batteryman 9-Volt,Effect Monster
63142001,Batteryman AA,Effect Monster
47346845,Batteryman AAA,Effect Monster
19733961,Batteryman C,Effect Monster
83446909,Batteryman Charger,Effect Monster
55401221,Batteryman D,Effect Monster
74730899,Batteryman Fuel Cell,Effect Monster
19441018,Batteryman Industrial Strength,Effect Monster
56839613,Batteryman Micro-Cell,Flip Effect Monster
44586426,Batteryman Solar,Effect Monster
44586427,Batteryman Token,Token
22047978,Battle Break,Trap Card
10389143,Battle Eagle Token,Token
19665973,Battle Fader,Effect Monster
48094997,Battle Footballer,Normal Monster
43225434,Battle Fusion,Spell Card
60534585,Battle Instinct,Trap Card
31245780,Battle Mania,Trap Card
60530944,Battle of the Elements,Trap Card
5053103,Battle Ox,Normal Monster
74752631,Battle Shogun of the Six Samurai,Link Monster
18246479,Battle Steer,Normal Monster
64178868,Battle Survivor,Effect Monster
71652522,Battle Teleportation,Trap Card
5052212,Battle Tuned,Spell Card
15629801,Battle Waltz,Spell Card
55550921,Battle Warrior,Normal Monster
94463200,Battle-Scarred,Trap Card
40424929,Battlecruiser Dianthus,XYZ Monster
78621186,Battleguard Howling,Trap Card
39389320,Battleguard King,Effect Monster
42233477,Battleguard Rage,Trap Card
69695704,Battlestorm,Effect Monster
90161770,Battlewasp - Arbalest the Rapidfire,Effect Monster
27565379,Battlewasp - Azusa the Ghost Bow,Synchro Tuner Monster
26443791,Battlewasp - Ballista the Armageddon,Synchro Monster
91283212,Battlewasp - Dart the Hunter,Effect Monster
53950487,Battlewasp - Halberd the Charge,Synchro Monster
80949182,Battlewasp - Hama the Conquering Bow,Synchro Monster
25221249,Battlewasp - Nest,Trap Card
65899613,Battlewasp - Pin the Bullseye,Effect Monster
28388927,Battlewasp - Sting the Poison,Tuner Monster
54772065,Battlewasp - Twinbow the Attacker,Effect Monster
86325573,Battlin' Boxer Big Bandage,Effect Monster
76589815,Battlin' Boxer Cheat Commissioner,XYZ Monster
4549095,Battlin' Boxer Counterpunch,Effect Monster
5361647,Battlin' Boxer Glassjaw,Effect Monster
79867938,Battlin' Boxer Headgeared,Effect Monster
23232295,Battlin' Boxer Lead Yoke,XYZ Monster
61679541,Battlin' Boxer Rabbit Puncher,Effect Monster
24184846,Battlin' Boxer Rib Gardna,Effect Monster
35537251,Battlin' Boxer Shadow,Effect Monster
32750341,Battlin' Boxer Sparrer,Effect Monster
68144350,Battlin' Boxer Switchitter,Effect Monster
13313278,Battlin' Boxer Veil,Effect Monster
36916401,Battlin' Boxing Spirits,Spell Card
83755611,,Baxia,, Brightness of the Yang Zing,,Synchro Monster
47474172,,Bayonater,, the Baneful Barrel,,Effect Monster
36092504,Bayonet Punisher,Spell Card
40133511,Bazoo the Soul-Eater,Effect Monster
50371210,Beacon of White,Spell Card
6103114,Beaked Snake,Normal Monster
84990171,Bean Soldier,Normal Monster
80141055,Bearblocker,Effect Monster
46009906,Beast Fangs,Spell Card
78651105,Beast King Barbaros,Effect Monster
19028307,Beast Machine King Barbaros Ur,Effect Monster
21984400,Beast Magic Attack,Spell Card
11761845,Beast of Talwar,Normal Monster
83903521,Beast of the Pharaoh,Effect Monster
9999961,Beast Rage,Spell Card
84962466,Beast Rising,Trap Card
35149085,Beast Soul Swap,Trap Card
21362970,Beast Striker,Effect Monster
72378329,Beast-Eyes Pendulum Dragon,Fusion Monster
16796157,Beast-Warrior Puma,Effect Monster
99426834,Beastking of the Swamps,Effect Monster
81933259,Beastly Mirror Ritual,Spell Card
300302006,Beasts of Phantom,Skill Card
99011763,Beat Cop from the Underworld,Link Monster
93850652,,Beat,, Bladesman Fur Hire,,Effect Monster
300202002,Beatdown!,Skill Card
46924949,Beatraptor,Effect Monster
27552504,,Beatrice,, Lady of the Eternal,,XYZ Monster
29616941,Beautiful Beast Trainer,Normal Monster
16899564,Beautiful Headhuntress,Normal Monster
6625096,Beautunaful Princess,Effect Monster
32452818,Beaver Warrior,Normal Monster
58400390,Beckoned by the World Chalice,Normal Monster
16255442,Beckoning Light,Trap Card
1474910,Bee List Soldier,Effect Monster
49522489,Beelze Frog,Effect Monster
34408491,Beelze of the Diabolic Dragons,Synchro Monster
8763963,Beelzeus of the Diabolic Dragons,Synchro Monster
30587695,Beetron,Effect Monster
6628343,Beginning Knight,Effect Monster
32360466,Beginning of Heaven and Earth,Trap Card
20374520,,Begone,, Knave!,,Trap Card
94022093,Behegon,Normal Monster
22996376,Behemoth the King of All Animals,Effect Monster
33731070,,Beiige,, Vanguard of Dark World,,Effect Monster
33655493,Belial - Marquis of Darkness,Effect Monster
22953211,Bellcat Fighter,Link Monster
94662235,Bending Destiny,Trap Card
73345237,Benghalances of the Samsaric Cycle,Link Monster
77207191,Berfomet,Effect Monster
59808784,Berlineth the Firestorm Vassal,Effect Monster
20747792,Berry Magician Girl,Effect Monster
85605684,Berserk Dragon,Effect Monster
39168895,Berserk Gorilla,Effect Monster
52497105,Berserk Scales,Spell Card
15471265,Berserker Crush,Spell Card
5402805,Berserker of the Tenyi,Link Monster
15381252,Berserker Soul,Spell Card
56535497,Berserking,Trap Card
42901635,Berserkion the Electromagna Warrior,Effect Monster
79418928,Beta The Electromagnet Warrior,Effect Monster
39256679,Beta the Magnet Warrior,Normal Monster
66500065,,Bi'an,, Earth of the Yang Zing,,Effect Monster
25655502,Bickuribox,Fusion Monster
58685438,Bicorn Re'em,Effect Monster
83392426,Bicular,Effect Monster
61127349,Big Bang Shot,Spell Card
32696942,Big Belly Knight,Effect Monster
95472621,Big Burn,Trap Card
84808313,Big Evolution Pill,Spell Card
16768387,Big Eye,Flip Effect Monster
53606874,Big Insect,Normal Monster
51254277,Big Jaws,Effect Monster
42129512,Big Koala,Normal Monster
89235196,Big One Warrior,Effect Monster
25247218,Big Piece Golem,Effect Monster
65240384,Big Shield Gardna,Effect Monster
51562916,Big Wave Small Wave,Spell Card
18322364,Big Whale,Effect Monster
84677654,BIG Win!?,Trap Card
59380081,Big-Tusked Mammoth,Effect Monster
80088625,Binary Blader,Link Monster
79016563,Binary Sorceress,Link Monster
8058240,Binding Chain,Normal Monster
93437091,,Bingo Machine,, Go!!!,,Spell Card
7670542,Bio Plant,Normal Monster
58696829,Bio-Mage,Normal Monster
74130411,Biofalcon,Effect Monster
84845628,Bird of Paradise Lost,Tuner Monster
75252099,Bird of Roses,Effect Monster
45547649,Birdface,Effect Monster
35539880,Birthright,Trap Card
92142169,Bite Bug,Effect Monster
50122883,Bite Shoes,Flip Effect Monster
44702857,Bitelon,Effect Monster
36211150,Bitron,Normal Monster
36694815,Bitrooper,Effect Monster
2095764,,Bixi,, Water of the Yang Zing,,Effect Monster
31677606,Black and White Wave,Spell Card
50896944,Black Brachios,Effect Monster
96029574,Black Brutdrago,Synchro Monster
67381587,Black Cat-astrophe,Trap Card
61901281,Black Dragon Collapserpent,Effect Monster
56562619,Black Dragon Ninja,Effect Monster
36262024,Black Dragon's Chick,Effect Monster
75672051,Black Fang Magician,Pendulum Effect Monster
40279770,Black Feather Beacon,Trap Card
71645242,Black Garden,Spell Card
50323155,Black Horn of Heaven,Trap Card
32754886,Black Illusion,Trap Card
41426869,Black Illusion Ritual,Spell Card
55761792,Black Luster Ritual,Spell Card
5405694,Black Luster Soldier,Ritual Monster
72989439,Black Luster Soldier - Envoy of the Beginning,Effect Monster
77498348,Black Luster Soldier - Envoy of the Evening Twilight,Effect Monster
92510265,Black Luster Soldier - Sacred Soldier,Effect Monster
49202162,Black Luster Soldier - Soldier of Chaos,Link Monster
54484652,Black Luster Soldier - Super Soldier,Ritual Effect Monster
76792184,Black Magic Ritual,Spell Card
93969023,Black Metal Dragon,Effect Monster
65169794,Black Pendant,Spell Card
76218643,Black Potan,Effect Monster
90654356,Black Ptera,Effect Monster
74416224,Black Ray Lancer,XYZ Monster
72278479,Black Return,Trap Card
73580471,Black Rose Dragon,Synchro Monster
33698022,Black Rose Moonlight Dragon,Synchro Monster
88671720,Black Salvo,Tuner Monster
67284108,Black Sheep Token,Token
11901678,Black Skull Dragon,Fusion Monster
72930878,Black Sonic,Trap Card
79409334,Black Stego,Effect Monster
52833089,Black Thunder,Trap Card
38670435,Black Tyranno,Effect Monster
52319752,Black Veloci,Effect Monster
91351370,Black Whirlwind,Spell Card
9925982,Black Wing Revenge,Trap Card
9012916,Black-Winged Dragon,Synchro Monster
67779172,Black-Winged Strafe,Spell Card
44028461,Blackback,Trap Card
67647362,,Blackbeard,, the Plunder Patroll Captain,,Link Monster
80254726,Blackbird Close,Trap Card
53519297,Blackboost,Trap Card
60992105,Blackfeather Darkrage Dragon,Synchro Monster
87564352,Blackland Fire Dragon,Normal Monster
31053337,Blackwing - Abrolhos the Megaquake,Effect Monster
4068622,Blackwing - Aurora the Northern Lights,Effect Monster
17465972,Blackwing - Auster the South Wind,Effect Monster
89040386,Blackwing - Backlash,Trap Card
9925983,Blackwing - Black Crest Token,Token
22835145,Blackwing - Blizzard the Far North,Tuner Monster
25435080,Blackwing - Bombardment,Trap Card
43906884,Blackwing - Boobytrap,Trap Card
49003716,Blackwing - Bora the Spear,Effect Monster
16516630,Blackwing - Boreas the Sharp,Effect Monster
89258906,Blackwing - Breeze the Zephyr,Tuner Monster
52900379,Blackwing - Brisote the Tailwind,Effect Monster
88305978,Blackwing - Calima the Haze,Effect Monster
58131925,Blackwing - Damascus the Polar Night,Effect Monster
19462747,Blackwing - Decay the Ill Wind,Tuner Monster
11613567,Blackwing - Elphin the Raven,Effect Monster
78564023,Blackwing - Etesian of Two Swords,Effect Monster
9109991,Blackwing - Fane the Steel Chain,Effect Monster
2009101,Blackwing - Gale the Whirlwind,Tuner Monster
26775203,Blackwing - Ghibli the Searing Wind,Effect Monster
28190303,Blackwing - Gladius the Midnight Sun,Effect Monster
9929398,Blackwing - Gofu the Vague Shadow,Tuner Monster
17377751,Blackwing - Gram the Shining Star,Synchro Monster
52869807,Blackwing - Gust the Backblast,Effect Monster
77152542,Blackwing - Harmattan the Dust,Effect Monster
3072808,Blackwing - Hillen the Tengu-wind,Tuner Monster
36442179,Blackwing - Hurricane the Tornado,Tuner Monster
87390067,Blackwing - Jetstream the Blue Sky,Effect Monster
38562933,Blackwing - Jin the Rain Shadow,Tuner Monster
85215458,Blackwing - Kalut the Moon Shadow,Effect Monster
41902352,Blackwing - Kochi the Daybreak,Tuner Monster
49460512,Blackwing - Kogarashi the Wanderer,Tuner Monster
81105204,Blackwing - Kris the Crack of Dawn,Effect Monster
46710683,Blackwing - Mistral the Silver Shield,Tuner Monster
95040215,Blackwing - Nothung the Starlight,Synchro Monster
73652465,Blackwing - Oroshi the Squall,Tuner Monster
55610595,Blackwing - Pinaki the Waxing Moon,Tuner Monster
58820853,Blackwing - Shura the Blue Flame,Effect Monster
33236860,Blackwing - Silverwind the Ascendant,Synchro Monster
81470373,Blackwing - Simoon the Poison Wind,Effect Monster
75498415,Blackwing - Sirocco the Dawn,Effect Monster
9047460,Blackwing - Steam the Cloak,Tuner Monster
73534250,Blackwing - Tornado the Reverse Wind,Effect Monster
72714392,Blackwing - Vayu the Emblem of Honor,Tuner Monster
14785765,Blackwing - Zephyros the Elite,Effect Monster
